taxonID	S149	S150	S152	S153	S157	S113	S114	S130	S146	S802	S20	S27	S32	S45	S107	taxonomy
7084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147	d_Bacteria;p_Firmicutes;c_Bacilli;o_Erysipelotrichales;f_Erysipelotrichaceae;g_Erysipelothrix;s_Erysipelothrix tonsillarum
7146	275	0	0	0	0	0	0	0	0	0	0	503	108	0	4427	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas E;s_Pseudomonas E alkylphenolica
7147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Carnobacteriaceae;g_Carnobacterium A;s_Carnobacterium A inhibens
7160	0	0	0	0	2208	0	0	209	0	3102	5476	802	662	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia albertii
7163	0	0	0	0	0	0	0	0	0	0	1403	59	253	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Citrobacter A;s_Citrobacter A rodentium
7190	0	0	0	0	0	0	0	0	324	214	0	0	0	0	0	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Bifidobacteriaceae;g_Bifidobacterium;s_Bifidobacterium pseudolongum
7199	1828	322	0	0	0	0	0	377	12902	1464	13996	2600	12030	0	7844	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Enterococcaceae;g_Enterococcus;s_Enterococcus faecalis
7210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	223	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas E;s_Pseudomonas E fluorescens AQ
7219	0	0	0	0	0	0	0	0	0	0	0	102	0	0	144	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Moraxellaceae;g_Acinetobacter;s_Acinetobacter tandoii
7223	0	0	0	0	0	0	0	0	0	0	0	835	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_MR-S7;s_MR-S7 sp000400995
7240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas E;s_Pseudomonas E frederiksbergensis A
7264	0	0	0	0	0	0	0	170	0	0	44	38	38	0	337	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Moraxellaceae;g_Acinetobacter;s_Acinetobacter harbinensis
7280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium J;s_Clostridium J sp000821305
7292	69	0	0	0	0	0	0	0	0	0	0	149	0	0	107	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Comamonas;s_Comamonas testosteroni
7328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Propionibacteriales;f_Propionibacteriaceae;g_Acidipropionibacterium;s_Acidipropionibacterium thoenii
7359	0	0	0	0	0	0	0	0	0	0	0	170	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Xanthomonadaceae;g_Thermomonas;s_Thermomonas fusca
7444	0	0	0	0	0	0	0	0	0	23	0	0	21	0	56	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Microbacteriaceae;g_Microbacterium;s_Microbacterium sp001620065
7483	60	0	0	0	0	0	0	19	0	0	0	0	72	0	144	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Propionibacteriales;f_Nocardioidaceae;g_Aeromicrobium;s_Aeromicrobium sp001423335
7485	41	0	0	0	0	0	0	0	0	0	0	21	39	0	103	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae;g_Neorhizobium;s_Neorhizobium soli
7509	40	0	0	0	0	0	0	0	0	0	0	0	0	0	27	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Dermatophilaceae;g_Janibacter;s_Janibacter sp001428305
7515	32	0	0	0	0	0	0	0	0	0	0	0	30	0	0	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Micrococcaceae;g_Arthrobacter D;s_Arthrobacter D sp001428435
7568	0	0	0	0	0	0	0	0	0	0	0	0	98	0	16085	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Aeromonadaceae;g_Aeromonas;s_Aeromonas salmonicida
7573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Mycobacteriaceae;g_Corynebacterium;s_Corynebacterium testudinoris
7593	0	0	0	0	0	0	0	0	0	0	316	106	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Hafnia;s_Hafnia paralvei
7594	0	0	0	0	0	0	0	0	0	0	14	0	0	0	41	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Providencia;s_Providencia heimbachae
7612	0	0	0	0	0	0	0	330	0	574	143	1308	54	0	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Ligilactobacillus;s_Ligilactobacillus araffinosus
7626	245	0	0	0	0	0	0	700	0	0	0	0	0	0	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Ligilactobacillus;s_Ligilactobacillus salivarius
7636	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Caballeronia;s_Caballeronia mineralivorans
7642	0	0	0	0	0	0	0	144	0	0	62988	628	1326	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia sp001660175
7649	0	0	0	0	0	0	0	0	0	0	149	75	0	0	257	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Citrobacter;s_Citrobacter murliniae
7660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Pediococcus;s_Pediococcus ethanolidurans
7687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	538	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas E;s_Pseudomonas E lundensis
7700	0	0	0	0	0	0	0	0	0	0	72	71	0	0	1111	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Morganella;s_Morganella psychrotolerans B
7729	0	0	0	0	0	0	0	0	0	0	0	273	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Sphingobium;s_Sphingobium baderi A
7735	8487	5843	0	0	617	0	0	1171	2567	75837	25	3839	455	0	13754	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Mycobacteriaceae;g_Corynebacterium;s_Corynebacterium vitaeruminis A
7737	0	0	0	0	0	0	0	0	0	21	25	0	55	0	242	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Mycobacteriaceae;g_Corynebacterium;s_Corynebacterium halotolerans A
7755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae;g_Aureimonas;s_Aureimonas sp001463745
7766	0	0	0	0	0	0	0	0	0	0	0	2242	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Sphingopyxis;s_Sphingopyxis sp001468225
7769	0	0	0	0	0	0	0	0	0	0	0	265	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Sphingopyxis;s_Sphingopyxis sp001468395
7773	0	0	0	0	0	0	0	0	0	0	0	754	0	0	285	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Xanthomonadaceae;g_Stenotrophomonas;s_Stenotrophomonas rhizophila A
7775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Moraxellaceae;g_Acinetobacter;s_Acinetobacter defluvii
7843	126	0	0	0	0	0	0	66	0	37	43	5722	188	0	1041220	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Microbacteriaceae;g_Leucobacter;s_Leucobacter sp001482305
7844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Micrococcaceae;g_Kocuria;s_Kocuria flava
7895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	174	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Micrococcaceae;g_Paeniglutamicibacter;s_Paeniglutamicibacter sp001863355
7900	0	0	0	0	0	0	0	0	0	0	75	0	0	0	154	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Enterobacter;s_Enterobacter hormaechei
7930	107	0	0	0	0	0	0	20	0	105	0	0	37	0	133	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Microbacteriaceae;g_Microbacterium;s_Microbacterium sp001889265
7946	285	0	0	0	78	0	0	51	0	0	0	89	0	0	157	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Mycobacteriaceae;g_Rhodococcus B;s_Rhodococcus B fascians
7947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Mycobacteriaceae;g_Rhodococcus;s_Rhodococcus globerulus
7956	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Microbacteriaceae;g_Microbacterium;s_Microbacterium sp001262495
7958	149	0	0	0	0	0	0	0	0	0	0	642	50	0	476	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae;g_Shinella;s_Shinella sp001262505
7966	0	0	0	0	0	0	0	0	0	0	0	0	81	0	64	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Edwardsiella;s_Edwardsiella piscicida
8023	248	0	0	0	0	0	0	507	0	0	0	0	0	0	1558	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Xanthomonadaceae;g_Stenotrophomonas;s_Stenotrophomonas maltophilia AJ
8101	313	0	0	0	0	0	0	19	0	0	0	236	45	0	6507	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Propionibacteriales;f_Propionibacteriaceae;g_Arachnia;s_Arachnia flavescens
8117	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Enterococcaceae;g_Enterococcus D;s_Enterococcus D sp001297065
8133	39	0	0	0	0	0	0	0	42	0	0	0	0	0	0	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Actinomycetaceae;g_Actinomyces;s_Actinomyces radicidentis
8177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	249	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Xanthomonadaceae;g_Stenotrophomonas;s_Stenotrophomonas pictorum
8202	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Dermabacteraceae;g_Dermabacter;s_Dermabacter hominis
8203	332	0	0	0	0	0	0	0	0	415	0	0	41	0	781	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Brevibacteriaceae;g_Brevibacterium;s_Brevibacterium epidermidis
8204	792	27	0	0	32	0	0	154	1008	126	81	322	36	0	1518	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Micrococcaceae;g_Rothia;s_Rothia kristinae
8208	50	0	0	0	0	0	0	0	0	0	0	35	0	0	377	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Microbacteriaceae;g_Gulosibacter;s_Gulosibacter bifidus
8209	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Dermatophilaceae;g_Janibacter;s_Janibacter anophelis
8211	2841	43	0	0	0	0	0	434	0	31	105	96	228	0	2516	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Dermatophilaceae;g_Janibacter;s_Janibacter limosus
8253	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Dermatophilaceae;g_Janibacter;s_Janibacter terrae
8268	66	0	0	0	0	0	0	0	0	0	49	0	0	0	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Ligilactobacillus;s_Ligilactobacillus murinus
8274	0	0	0	0	0	0	0	0	0	0	151	0	0	0	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Lactobacillus;s_Lactobacillus acidophilus
8298	201	0	0	0	0	0	0	0	0	0	0	0	213	0	625	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Pantoea;s_Pantoea agglomerans
8302	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Klebsiella;s_Klebsiella oxytoca
8303	78	0	0	0	0	0	0	0	99	0	0	4132	133	0	309	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Comamonas;s_Comamonas acidovorans
8304	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Sphingopyxis;s_Sphingopyxis terrae
8306	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Pluralibacter;s_Pluralibacter gergoviae
8314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	374	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Serratia A;s_Serratia A fonticola
8317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	296	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Peptostreptococcales;f_Peptostreptococcaceae;g_Paraclostridium;s_Paraclostridium benzoelyticum
8345	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Mycobacteriaceae;g_Rhodococcus B;s_Rhodococcus B kyotonensis B
8355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Moraxellaceae;g_Acinetobacter;s_Acinetobacter sp001647535
8359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas E;s_Pseudomonas E antarctica A
8365	4596	907	0	0	0	0	0	0	1706	1839	0	0	0	0	0	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Bifidobacteriaceae;g_Bifidobacterium;s_Bifidobacterium breve
8417	0	0	0	0	0	0	0	0	0	0	0	1684	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Novosphingobium;s_Novosphingobium barchaimii
8419	101	0	0	0	0	0	0	11	0	0	0	0	0	0	23	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Dermatophilaceae;g_Tetrasphaera;s_Tetrasphaera japonica
8439	24	0	0	0	0	0	0	0	0	0	0	0	0	0	38	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Dermatophilaceae;g_Tetrasphaera A;s_Tetrasphaera A australiensis
8464	14	0	0	0	0	0	0	0	16	10	26	0	0	0	0	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Actinomycetaceae;g_Actinomyces;s_Actinomyces vulturis
8484	0	0	0	0	0	0	0	418	0	0	0	616	232	0	719	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Ralstonia;s_Ralstonia sp001078575
8519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	915	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Xanthomonadaceae;g_Stenotrophomonas;s_Stenotrophomonas nitritireducens A
8534	0	0	0	0	0	0	0	0	0	0	0	466	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Acidovorax;s_Acidovorax sp001714725
8573	0	0	0	0	0	0	0	0	0	0	0	166	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Novosphingobium;s_Novosphingobium resinovorum
8619	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Acidovorax C;s_Acidovorax C caeni
8636	0	0	0	0	0	0	0	0	0	0	0	1332	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Sphingopyxis;s_Sphingopyxis macrogoltabida
8663	0	0	0	0	0	0	0	0	0	0	0	210	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Caulobacterales;f_Caulobacteraceae;g_Phenylobacterium;s_Phenylobacterium immobile
8675	0	0	0	0	0	0	0	0	0	222	0	0	0	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Dorea A;s_Dorea A longicatena B
8679	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Agathobacter;s_Agathobacter faecis
8688	287	0	0	0	0	0	0	24	46	293	30	1018	72	0	571	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Microbacteriaceae;g_Microbacterium;s_Microbacterium sp001878835
8706	0	0	0	0	0	0	0	0	0	0	0	194	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae;g_Roseinatronobacter;s_Roseinatronobacter thiooxidans A
8707	121	0	0	0	0	0	0	0	35	0	79	0	0	0	876	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Enterococcaceae;g_Enterococcus A;s_Enterococcus A raffinosus
8709	0	0	0	0	0	0	0	0	0	0	0	0	180	0	58	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Enterococcaceae;g_Enterococcus B;s_Enterococcus B thailandicus
8747	0	0	0	0	0	0	0	0	0	0	0	115	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Caulobacterales;f_Caulobacteraceae;g_Phenylobacterium;s_Phenylobacterium sp001425305
8791	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae;g_Mesorhizobium;s_Mesorhizobium sp001427285
8793	54	0	0	0	0	0	0	22	0	0	0	0	0	0	77	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae;g_Mesorhizobium;s_Mesorhizobium sp001427385
8798	0	0	0	0	0	0	0	0	0	0	0	467	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Xanthomonadaceae;g_Pseudoxanthomonas A;s_Pseudoxanthomonas A sp001427635
8823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Xanthomonadaceae;g_Stenotrophomonas;s_Stenotrophomonas humi
8824	1780	0	0	0	522	0	0	0	0	0	0	986	0	0	2954	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Xanthomonadaceae;g_Stenotrophomonas;s_Stenotrophomonas nitritireducens
8826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Xanthomonadaceae;g_Stenotrophomonas;s_Stenotrophomonas ginsengisoli
8828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	342	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Xanthomonadaceae;g_Stenotrophomonas;s_Stenotrophomonas koreensis
8832	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Xanthomonadaceae;g_Stenotrophomonas A;s_Stenotrophomonas A panacihumi
8833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2953	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Xanthomonadaceae;g_Stenotrophomonas;s_Stenotrophomonas maltophilia K
8850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	888	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Amylolactobacillus;s_Amylolactobacillus amylophilus
8861	0	0	0	0	0	0	0	0	0	0	40	0	28	0	284	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Mycobacteriaceae;g_Corynebacterium;s_Corynebacterium stationis
8865	217	0	0	0	0	0	0	0	0	0	51	49	20	0	621	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Mycobacteriaceae;g_Corynebacterium;s_Corynebacterium sphenisci
8925	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Chania;s_Chania oryzae
8937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	345	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas E;s_Pseudomonas E gessardii
8945	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Yersinia;s_Yersinia enterocolitica F
8946	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Halomonadaceae;g_Oceanospirillum;s_Oceanospirillum linum
8954	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Dermatophilaceae;g_Piscicoccus;s_Piscicoccus intestinalis
8955	55	0	0	0	0	0	0	0	0	0	0	31	0	0	265	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Propionibacteriales;f_Propionibacteriaceae;g_Arachnia;s_Arachnia flava
8956	0	0	0	0	0	0	0	34	0	36	25	262	645	0	1645	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Propionibacteriales;f_Propionibacteriaceae;g_Arachnia;s_Arachnia aquimaris
9057	0	0	0	0	0	0	0	0	0	0	0	181	0	0	692	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas E;s_Pseudomonas E koreensis C
9114	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Marinomonadaceae;g_Marinomonas;s_Marinomonas sp001624705
9148	0	0	0	0	0	0	0	0	0	0	0	28	0	0	291	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Beijerinckiaceae;g_Methylobacterium;s_Methylobacterium sp001422815
9164	0	0	0	0	0	0	0	0	0	0	0	259	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Caulobacterales;f_Caulobacteraceae;g_Phenylobacterium;s_Phenylobacterium sp001429025
9166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Rhizorhabdus;s_Rhizorhabdus sp001429065
9229	286	0	0	0	0	678	7228	200630	9805	612486	88148	1359590	25791	3433	1852	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Ligilactobacillus;s_Ligilactobacillus aviarius
9251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5976	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas E;s_Pseudomonas E psychrophila
9258	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Beijerinckiaceae;g_Methylobacterium;s_Methylobacterium aquaticum
9279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Achromobacter;s_Achromobacter xylosoxidans
9282	407	0	0	0	957	0	0	1071	0	126	0	890	230	0	1762	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas;s_Pseudomonas aeruginosa
9332	33	0	0	0	0	0	0	0	0	0	0	97	0	0	28	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Micrococcaceae;g_Kocuria;s_Kocuria polaris A
9352	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae;g_Pseudorhodobacter;s_Pseudorhodobacter aquimaris
